id,player_id,team_id,year,salary
3247,10278,130,1989,80000
3248,10564,130,1989,350000
3249,12316,130,1989,275000
3250,12599,130,1989,68000
3251,12610,130,1989,73000
3252,13188,130,1989,205000
3253,14653,130,1989,325000
3254,15998,130,1989,68000
3255,16282,130,1989,480000
3256,16326,130,1989,1800000
3257,17204,130,1989,350000
3258,17666,130,1989,68000
3259,17838,130,1989,95000
3260,18250,130,1989,475000
3261,20359,130,1989,205000
3262,852,133,1989,1300000
3263,1227,133,1989,1900000
3264,1776,133,1989,101000
3265,2030,133,1989,680000
3266,3020,133,1989,71500
3267,3098,133,1989,417000
3268,5059,133,1989,84000
3269,5324,133,1989,272500
3270,5703,133,1989,68000
3271,5743,133,1989,1400000
3272,5916,133,1989,887500
3273,7073,133,1989,68000
3274,7343,133,1989,462500
3275,8108,133,1989,975000
3276,9836,133,1989,1766666
3277,10523,133,1989,175000
3278,10620,133,1989,160000
3279,10883,133,1989,112500
3280,12184,133,1989,300000
3281,13136,133,1989,1375000
3282,13235,133,1989,650000
3283,13365,133,1989,200000
3284,13741,133,1989,175000
3285,17996,133,1989,1500000
3286,18062,133,1989,85000
3287,19614,133,1989,168500
3288,19826,133,1989,107000
3289,20016,133,1989,800000
3290,1243,4,1990,100000
3291,1600,4,1990,180000
3292,1669,4,1990,215000
3293,3020,4,1990,100000
3294,3390,4,1990,125000
3295,4385,4,1990,800000
3296,5473,4,1990,1350000
3297,6420,4,1990,125000
3298,6835,4,1990,285000
3299,7217,4,1990,100000
3300,7231,4,1990,155000
3301,8133,4,1990,120000
3302,8873,4,1990,100000
3303,8958,4,1990,114000
3304,10658,4,1990,1000000
3305,10819,4,1990,135000
3306,11151,4,1990,114000
3307,12098,4,1990,690000
3308,12504,4,1990,102000
3309,12811,4,1990,100000
3310,13295,4,1990,2000000
3311,15039,4,1990,640000
3312,16115,4,1990,100000
3313,17488,4,1990,1458334
3314,17509,4,1990,190000
3315,17549,4,1990,210000
3316,17845,4,1990,118000
3317,18275,4,1990,1729167
3318,18606,4,1990,550000
3319,18917,4,1990,250000
3320,19147,4,1990,100000
3321,20016,4,1990,1200000
3322,362,12,1990,120000
3323,785,12,1990,200000
3324,1072,12,1990,120000
3325,1240,12,1990,100000
3326,1938,12,1990,1150000
3327,2245,12,1990,100000
3328,2300,12,1990,120000
3329,4668,12,1990,145000
3330,5825,12,1990,120000
3331,6925,12,1990,100000
3332,6981,12,1990,191250
3333,7736,12,1990,120000
3334,8307,12,1990,250000
3335,8523,12,1990,102000
3336,8594,12,1990,347500
3337,8842,12,1990,207500
3338,9145,12,1990,155000
3339,9247,12,1990,113500
3340,12072,12,1990,241667
3341,12440,12,1990,112000
3342,12460,12,1990,350000
3343,12610,12,1990,235000
3344,12730,12,1990,155000
3345,12809,12,1990,111000
3346,13933,12,1990,270000
3347,14017,12,1990,610000
3348,15051,12,1990,325000
3349,15725,12,1990,215000
3350,15726,12,1990,1316667
3351,16672,12,1990,103000
3352,17498,12,1990,102000
3353,18526,12,1990,100000
3354,18569,12,1990,750000
3355,18739,12,1990,335000
3356,19888,12,1990,104500
3357,20161,12,1990,275000
3358,20486,12,1990,207500
3359,941,15,1990,1000000
3360,1660,15,1990,675000
3361,1678,15,1990,1900000
3362,1716,15,1990,135000
3363,2458,15,1990,475000
3364,3421,15,1990,2600000
3365,3754,15,1990,100000
3366,4909,15,1990,265000
3367,5552,15,1990,1500000
3368,6514,15,1990,360000
3369,6600,15,1990,920000
3370,7203,15,1990,1225000
3371,7783,15,1990,590000
3372,8008,15,1990,595000
3373,8287,15,1990,115000
3374,8980,15,1990,100000
3375,9845,15,1990,100000
3376,10292,15,1990,175000
3377,10383,15,1990,725000
3378,11521,15,1990,100000
3379,11727,15,1990,125000
3380,13320,15,1990,750000
3381,14483,15,1990,1700000
3382,14856,15,1990,100000
3383,15178,15,1990,130000
3384,15349,15,1990,350000
3385,15380,15,1990,1633333
3386,15428,15,1990,300000
3387,15762,15,1990,250000
3388,15897,15,1990,115000
3389,16069,15,1990,250000
3390,17487,15,1990,1200000
3391,17,30,1990,185000
3392,393,30,1990,105000
3393,710,30,1990,425000
3394,1441,30,1990,100000
3395,1644,30,1990,1175000
3396,3767,30,1990,100000
3397,4358,30,1990,1375000
3398,4805,30,1990,100000
3399,4966,30,1990,1250000
3400,5764,30,1990,100000
3401,5824,30,1990,725000
3402,6163,30,1990,410000
3403,7859,30,1990,332500
3404,8734,30,1990,652500
3405,9505,30,1990,1750000
3406,10428,30,1990,1800000
3407,11982,30,1990,967500
3408,12007,30,1990,825000
3409,12283,30,1990,175000
3410,12782,30,1990,850000
3411,12909,30,1990,150000
3412,14045,30,1990,100000
3413,14289,30,1990,1916667
3414,15359,30,1990,1125000
3415,16118,30,1990,100000
3416,16729,30,1990,983333
3417,16748,30,1990,407500
3418,17496,30,1990,480000
3419,17964,30,1990,100000
3420,18766,30,1990,100000
3421,19284,30,1990,200000
3422,19666,30,1990,675000
3423,19950,30,1990,580000
3424,20366,30,1990,1300000
3425,20637,30,1990,100000
3426,1808,34,1990,310000
3427,2657,34,1990,925000
3428,4387,34,1990,100000
3429,5878,34,1990,1750000
3430,5944,34,1990,1000000
3431,6371,34,1990,100000
3432,7172,34,1990,100000
3433,7387,34,1990,1000000
3434,8217,34,1990,100000
3435,8300,34,1990,100000
3436,8370,34,1990,100000
3437,9300,34,1990,100000
3438,9361,34,1990,205000
3439,9591,34,1990,108000
3440,9903,34,1990,415000
3441,9973,34,1990,550000
3442,10295,34,1990,100000
3443,10998,34,1990,257500
3444,11237,34,1990,525000
3445,11641,34,1990,100000
3446,14202,34,1990,100000
3447,14317,34,1990,168000
3448,14350,34,1990,125000
3449,14556,34,1990,228000
3450,15211,34,1990,100000
3451,16136,34,1990,100000
3452,16894,34,1990,100000
3453,17666,34,1990,100000
3454,18599,34,1990,325000
3455,19290,34,1990,100000
3456,20085,34,1990,100000
3457,571,31,1990,450000
3458,1381,31,1990,200000
3459,1584,31,1990,100000
3460,3002,31,1990,100000
3461,3338,31,1990,195000
3462,3487,31,1990,100000
3463,4300,31,1990,100000
3464,4427,31,1990,2100000
3465,5146,31,1990,1250000
3466,6810,31,1990,115000
3467,7084,31,1990,325000
3468,7724,31,1990,104500
3469,10176,31,1990,100000
3470,10387,31,1990,300000
3471,11325,31,1990,437500
3472,11999,31,1990,210000
3473,13745,31,1990,125000
3474,14762,31,1990,120000
3475,15286,31,1990,310000
3476,16382,31,1990,550000
3477,16456,31,1990,1550000
3478,17425,31,1990,165000
3479,18265,31,1990,1925000
3480,19231,31,1990,105000
3481,19593,31,1990,185000
3482,20070,31,1990,400000
3483,20076,31,1990,104000
3484,20166,31,1990,1125000
3485,20274,31,1990,148000
3486,20538,31,1990,100000
3487,20553,31,1990,525000
3488,520,42,1990,107500
3489,1267,42,1990,100000
3490,1315,42,1990,325000
3491,1497,42,1990,120500
3492,2235,42,1990,100000
3493,2272,42,1990,2125000
3494,3174,42,1990,175000
3495,4367,42,1990,2100000
3496,4729,42,1990,200000
3497,5113,42,1990,325000
3498,7265,42,1990,510000
3499,8130,42,1990,100000
3500,9019,42,1990,1150000
3501,9143,42,1990,102500
3502,10457,42,1990,750000
3503,10548,42,1990,100000
3504,10948,42,1990,100000
3505,11381,42,1990,790000
3506,12186,42,1990,104000
3507,13097,42,1990,114500
3508,13392,42,1990,875000
3509,13844,42,1990,650000
3510,13912,42,1990,107500
3511,13972,42,1990,625000
3512,15176,42,1990,150000
3513,15426,42,1990,345000
3514,15701,42,1990,630000
3515,15874,42,1990,500000
3516,15959,42,1990,100000
3517,15979,42,1990,104000
3518,16089,42,1990,140000
3519,16341,42,1990,200000
3520,16850,42,1990,107000
3521,20320,42,1990,337500
3522,271,46,1990,100000
3523,288,46,1990,115000
3524,675,46,1990,100000
3525,1113,46,1990,100000
3526,1221,46,1990,117000
3527,1523,46,1990,775000
3528,2155,46,1990,425000
3529,2223,46,1990,310000
3530,2771,46,1990,1050000
3531,5662,46,1990,320000
3532,5725,46,1990,190000
3533,7354,46,1990,650000
3534,8204,46,1990,1750000
3535,9053,46,1990,987500
3536,9087,46,1990,560000
3537,9091,46,1990,650000
3538,9393,46,1990,950000
3539,9558,46,1990,110000
3540,10119,46,1990,170000
3541,10385,46,1990,100000
3542,11423,46,1990,825000
3543,11511,46,1990,100000
3544,13599,46,1990,112500
3545,13998,46,1990,850000
3546,16509,46,1990,250000
3547,17029,46,1990,100000
3548,17301,46,1990,100000
3549,17310,46,1990,280000
3550,17593,46,1990,700000
3551,18345,46,1990,840000
3552,19505,46,1990,100000
3553,19764,46,1990,600000
3554,20019,46,1990,100000
3555,191,52,1990,100000
3556,1344,52,1990,525000
3557,3369,52,1990,100000
3558,4196,52,1990,100000
3559,5054,52,1990,110500
3560,5775,52,1990,1250000
3561,6271,52,1990,100000
3562,6705,52,1990,150000
3563,7991,52,1990,600000
3564,8116,52,1990,335000
3565,8576,52,1990,100000
3566,9455,52,1990,375000
3567,10689,52,1990,828571
3568,11187,52,1990,114500
3569,13099,52,1990,2100000
3570,13136,52,1990,1400000
3571,13674,52,1990,650000
3572,13725,52,1990,100000
3573,13741,52,1990,400000
3574,14241,52,1990,102500
3575,14735,52,1990,866667
3576,15749,52,1990,118000
3577,15870,52,1990,336000
3578,16054,52,1990,350000
3579,16799,52,1990,107000
3580,16861,52,1990,107000
3581,17064,52,1990,670000
3582,18391,52,1990,1100000
3583,18901,52,1990,1800000
3584,19605,52,1990,100000
3585,19616,52,1990,537500
3586,19932,52,1990,1800000
3587,20150,52,1990,160000
3588,137,59,1990,850000
3589,395,59,1990,965000
3590,1464,59,1990,240000
3591,1849,59,1990,100000
3592,2713,59,1990,240000
3593,3082,59,1990,100000
3594,3314,59,1990,1150000
3595,4298,59,1990,1200000
3596,4335,59,1990,125000
3597,4372,59,1990,1985000
3598,4645,59,1990,1050000
3599,4911,59,1990,934000
3600,7399,59,1990,900000
3601,8224,59,1990,102000
3602,9806,59,1990,122000
3603,10990,59,1990,222500
3604,11741,59,1990,100000
3605,12378,59,1990,100000
3606,13585,59,1990,100000
3607,13772,59,1990,625000
3608,14956,59,1990,202000
3609,15099,59,1990,800000
3610,15273,59,1990,1000000
3611,16012,59,1990,100000
3612,16634,59,1990,450000
3613,16835,59,1990,1987500
3614,17241,59,1990,100000
3615,17414,59,1990,1100000
3616,18934,59,1990,350000
3617,20240,59,1990,750000
3618,20653,59,1990,280000
3619,464,69,1990,100000
3620,472,69,1990,108000
3621,1755,69,1990,1900000
3622,2049,69,1990,2255000
3623,3965,69,1990,375000
3624,4396,69,1990,2125000
3625,4412,69,1990,1166667
3626,4515,69,1990,100000
3627,4571,69,1990,100000
3628,4933,69,1990,550000
3629,5333,69,1990,475000
3630,5669,69,1990,775000
3631,6846,69,1990,176000
3632,7028,69,1990,185000
3633,7357,69,1990,2066667
3634,9012,69,1990,1000000
3635,10565,69,1990,500000
3636,11260,69,1990,105000
3637,11424,69,1990,100000
3638,12356,69,1990,100000
3639,12370,69,1990,300000
3640,12835,69,1990,100000
3641,14195,69,1990,100000
3642,14428,69,1990,115000
3643,14602,69,1990,662500
3644,15108,69,1990,100000
3645,16339,69,1990,1400000
3646,16899,69,1990,1001250
3647,17185,69,1990,100000
3648,18001,69,1990,795000
3649,18367,69,1990,725000
3650,18409,69,1990,1650000
3651,18733,69,1990,100000
3652,19963,69,1990,1150000
3653,20286,69,1990,800000
3654,1200,72,1990,450000
3655,1514,72,1990,113000
3656,2151,72,1990,1366667
3657,2995,72,1990,100000
3658,3985,72,1990,215000
3659,4265,72,1990,600000
3660,4604,72,1990,500000
3661,5936,72,1990,100000
3662,6702,72,1990,1333334
3663,6960,72,1990,150000
3664,7062,72,1990,300000
3665,7254,72,1990,1000000
3666,7450,72,1990,125000
3667,7599,72,1990,465000
3668,7675,72,1990,100000
3669,7795,72,1990,145000
3670,7840,72,1990,100000
3671,7889,72,1990,450000
3672,8269,72,1990,1966667
3673,8733,72,1990,1025000
3674,11326,72,1990,122000
3675,11701,72,1990,150000
3676,13056,72,1990,650000
3677,13339,72,1990,2513703
3678,13846,72,1990,100000
3679,14608,72,1990,150000
3680,15313,72,1990,875000
3681,16415,72,1990,1350000
3682,16810,72,1990,1233333
3683,16860,72,1990,342500
3684,17010,72,1990,135000
3685,17068,72,1990,500000
3686,18146,72,1990,450000
3687,19157,72,1990,2000000
3688,19893,72,1990,142500
3689,21,84,1990,100000
3690,143,84,1990,648000
3691,358,84,1990,300000
3692,732,84,1990,115000
3693,1322,84,1990,750000
3694,2221,84,1990,100000
3695,2544,84,1990,350000
3696,2769,84,1990,500000
3697,2971,84,1990,100000
3698,2996,84,1990,550000
3699,5048,84,1990,102000
3700,5192,84,1990,240000
3701,6336,84,1990,500000
3702,6344,84,1990,833333
3703,6818,84,1990,700000
3704,7424,84,1990,102000
3705,7524,84,1990,100000
3706,7738,84,1990,500000
3707,8756,84,1990,2100000
3708,9485,84,1990,100000
3709,10459,84,1990,228000
3710,10505,84,1990,625000
3711,10674,84,1990,100000
3712,11296,84,1990,105000
3713,13144,84,1990,395000
3714,13563,84,1990,350000
3715,14272,84,1990,100000
3716,14984,84,1990,100000
3717,15092,84,1990,2816667
3718,17521,84,1990,355000
3719,17657,84,1990,100000
3720,18399,84,1990,102000
3721,19717,84,1990,115000
3722,19763,84,1990,100000
3723,19875,84,1990,100000
3724,20600,84,1990,120000
3725,602,81,1990,170000
3726,1018,81,1990,100000
3727,1492,81,1990,155000
3728,1799,81,1990,710000
3729,1961,81,1990,575000
3730,2129,81,1990,787500
3731,2762,81,1990,100000
3732,2900,81,1990,100000
3733,3990,81,1990,600000
3734,4488,81,1990,885000
3735,4702,81,1990,100000
3736,5392,81,1990,100000
3737,5695,81,1990,260000
3738,5806,81,1990,255000
3739,6065,81,1990,105000
3740,6141,81,1990,150000
3741,6419,81,1990,700000
3742,7595,81,1990,100000
3743,8345,81,1990,2125000
3744,10078,81,1990,150000
3745,10234,81,1990,325000
3746,12216,81,1990,100000
3747,12860,81,1990,2600000
3748,13454,81,1990,120000
3749,13636,81,1990,340000
3750,13781,81,1990,150000
3751,14254,81,1990,1200000
3752,14864,81,1990,1466667
3753,14900,81,1990,185000
3754,17065,81,1990,115000
3755,17740,81,1990,135000
3756,18255,81,1990,575000
3757,18288,81,1990,230000
3758,19251,81,1990,100000
3759,19306,81,1990,100000
3760,19775,81,1990,550000
3761,20681,81,1990,3200000
3762,190,85,1990,297500
3763,1889,85,1990,400000
3764,2453,85,1990,1600000
3765,4646,85,1990,100000
3766,5646,85,1990,100000
3767,5893,85,1990,525000
3768,6008,85,1990,335000
3769,6223,85,1990,100000
3770,6360,85,1990,1950000
3771,7301,85,1990,103500
3772,7320,85,1990,950000
3773,7554,85,1990,130000
3774,8275,85,1990,375000
3775,8778,85,1990,135000
3776,9345,85,1990,295000
3777,11649,85,1990,410000
3778,11652,85,1990,1400000
3779,12123,85,1990,506000
3780,13661,85,1990,315000
3781,13666,85,1990,100000
3782,14133,85,1990,933333
3783,14575,85,1990,100000
3784,15231,85,1990,2055555
3785,15556,85,1990,100000
3786,16025,85,1990,100000
3787,16407,85,1990,100000
3788,16525,85,1990,205000
3789,16701,85,1990,651000
3790,17544,85,1990,860000
3791,18687,85,1990,104500
3792,19541,85,1990,1250000
3793,761,93,1990,900000
3794,852,93,1990,1233333
3795,1633,93,1990,107000
3796,2638,93,1990,265000
3797,2947,93,1990,200000
3798,3096,93,1990,600000
3799,4923,93,1990,107000
3800,5327,93,1990,103500
3801,5495,93,1990,256000
3802,6446,93,1990,500000
3803,6643,93,1990,180000
3804,7378,93,1990,465000
3805,7573,93,1990,1100000
3806,7921,93,1990,1133333
3807,9418,93,1990,190000
3808,9739,93,1990,265000
3809,10446,93,1990,850000
3810,10579,93,1990,825000
3811,11814,93,1990,2500000
3812,12051,93,1990,650000
3813,12733,93,1990,100000
3814,14253,93,1990,150000
3815,14563,93,1990,1400000
3816,14874,93,1990,450000
3817,14909,93,1990,200000
3818,15696,93,1990,1550000
3819,15869,93,1990,925000
3820,16579,93,1990,950000
3821,17573,93,1990,102000
3822,18803,93,1990,135000
3823,18807,93,1990,425000
3824,19272,93,1990,136500
3825,20304,93,1990,1958652
3826,2236,90,1990,100000
3827,2895,90,1990,125000
3828,3625,90,1990,1300000
3829,4286,90,1990,1566667
3830,4719,90,1990,108000
3831,4883,90,1990,100000
3832,5390,90,1990,260000
3833,5742,90,1990,1666667
3834,6133,90,1990,1633333
3835,6994,90,1990,1866667
3836,8821,90,1990,105000
3837,8865,90,1990,100000
3838,8970,90,1990,110000
3839,9141,90,1990,200000
3840,9273,90,1990,1666666
3841,11228,90,1990,220000
3842,11266,90,1990,100000
3843,11344,90,1990,395000
3844,11608,90,1990,1100000
3845,12360,90,1990,1266667
3846,12682,90,1990,100000
3847,13365,90,1990,315000
3848,13878,90,1990,1300000
3849,13947,90,1990,155000
3850,14463,90,1990,975000
3851,16541,90,1990,155000
3852,18098,90,1990,1850000
3853,18570,90,1990,612500
3854,18715,90,1990,103000
3855,19167,90,1990,100000
3856,19361,90,1990,1966667
3857,19997,90,1990,101000
3858,130,95,1990,100000
3859,1587,95,1990,105000
3860,2495,95,1990,235000
3861,2785,95,1990,2000000
3862,2786,95,1990,100000
3863,3209,95,1990,100000
3864,3823,95,1990,107500
3865,5258,95,1990,787500
3866,6384,95,1990,500000
3867,7805,95,1990,100000
3868,7879,95,1990,700000
3869,8070,95,1990,100000
3870,8080,95,1990,850000
3871,8087,95,1990,2350000
3872,8604,95,1990,750000
3873,8724,95,1990,100000
3874,8744,95,1990,100000
3875,9130,95,1990,310000
3876,9166,95,1990,103000
3877,9486,95,1990,102500
3878,10439,95,1990,1275000
3879,12200,95,1990,1500000
3880,12972,95,1990,1191667
3881,13504,95,1990,650000
3882,13709,95,1990,100000
3883,14101,95,1990,102000
3884,14699,95,1990,825000
3885,15186,95,1990,150000
3886,16470,95,1990,750000
3887,17913,95,1990,750000
3888,17976,95,1990,950000
3889,19801,95,1990,235000
3890,19804,95,1990,1133334
3891,20638,95,1990,675000
3892,2761,103,1990,100000
3893,2857,103,1990,500000
3894,3605,103,1990,112000
3895,3710,103,1990,120000
3896,4313,103,1990,425000
3897,5205,103,1990,700000
3898,6029,103,1990,195000
3899,6260,103,1990,110000
3900,7293,103,1990,105000
3901,7936,103,1990,120000
3902,7944,103,1990,2000000
3903,8265,103,1990,825000
3904,8556,103,1990,100000
3905,8736,103,1990,716667
3906,9151,103,1990,410000
3907,9471,103,1990,215000
3908,10244,103,1990,655000
3909,10351,103,1990,340000
3910,11448,103,1990,100000
3911,11640,103,1990,700000
3912,12099,103,1990,1400000
3913,12101,103,1990,105000
3914,12942,103,1990,100000
3915,13212,103,1990,150000
3916,13981,103,1990,150000
3917,14285,103,1990,650000
3918,15375,103,1990,520000
3919,16240,103,1990,350000
3920,18708,103,1990,1100000
3921,19242,103,1990,100000
3922,294,107,1990,100000
3923,660,107,1990,400000
3924,719,107,1990,325000
3925,1204,107,1990,100000
3926,1234,107,1990,380000
3927,1236,107,1990,180000
3928,1720,107,1990,850000
3929,1735,107,1990,1250000
3930,2015,107,1990,510000
3931,3132,107,1990,100000
3932,4997,107,1990,1100000
3933,6443,107,1990,100000
3934,7886,107,1990,690000
3935,7997,107,1990,700000
3936,9907,107,1990,112500
3937,9943,107,1990,525000
3938,10183,107,1990,150000
3939,10398,107,1990,302500
3940,10513,107,1990,575000
3941,10847,107,1990,270000
3942,10907,107,1990,100000
3943,12500,107,1990,100000
3944,14036,107,1990,350000
3945,14332,107,1990,150000
3946,14446,107,1990,100000
3947,15013,107,1990,350000
3948,15065,107,1990,107000
3949,15407,107,1990,500000
3950,15583,107,1990,535000
3951,16274,107,1990,100000
3952,17338,107,1990,650000
3953,17370,107,1990,840000
3954,18551,107,1990,800000
3955,19209,107,1990,1200000
3956,19478,107,1990,850000
3957,20615,107,1990,104000
3958,32,113,1990,105000
3959,286,113,1990,390000
3960,1274,113,1990,130000
3961,1725,113,1990,100000
3962,2934,113,1990,1866667
3963,3352,113,1990,2000000
3964,3353,113,1990,109500
3965,3418,113,1990,245000
3966,3763,113,1990,100000
3967,5131,113,1990,222500
3968,7132,113,1990,400000
3969,7451,113,1990,1066667
3970,7784,113,1990,715000
3971,8200,113,1990,100000
3972,8725,113,1990,100000
3973,8904,113,1990,1633333
3974,9020,113,1990,145000
3975,10639,113,1990,1266667
3976,11221,113,1990,650000
3977,13521,113,1990,100000
3978,13685,113,1990,106000
3979,13902,113,1990,100000
3980,14186,113,1990,575000
3981,14243,113,1990,190000
3982,15327,113,1990,802000
3983,15797,113,1990,195000
3984,16510,113,1990,750000
3985,16676,113,1990,600000
3986,17174,113,1990,1050000
3987,17943,113,1990,100000
3988,18532,113,1990,550000
3989,20015,113,1990,1125000
3990,808,115,1990,755000
3991,1940,115,1990,460000
3992,1988,115,1990,170000
3993,2091,115,1990,150000
3994,2375,115,1990,180000
3995,2403,115,1990,100000
3996,3472,115,1990,102000
3997,3544,115,1990,690000
3998,3616,115,1990,114000
3999,3854,115,1990,425000
4000,4345,115,1990,1475000
4001,6887,115,1990,100000
4002,7266,115,1990,180000
4003,7685,115,1990,150000
4004,7782,115,1990,108000
4005,8572,115,1990,193000
4006,9036,115,1990,400000
4007,9320,115,1990,150000
4008,9902,115,1990,135000
4009,10026,115,1990,100000
4010,10698,115,1990,100000
4011,10707,115,1990,800000
4012,11655,115,1990,108000
4013,13613,115,1990,800000
4014,13795,115,1990,1187500
4015,14990,115,1990,125000
4016,15425,115,1990,380000
4017,15523,115,1990,112500
4018,15578,115,1990,966667
4019,16734,115,1990,260000
4020,18339,115,1990,370000
4021,19169,115,1990,485000
4022,19377,115,1990,135000
4023,20665,115,1990,587000
4024,373,114,1990,500000
4025,1007,114,1990,1250000
4026,1028,114,1990,120000
4027,1171,114,1990,1450000
4028,1282,114,1990,105000
4029,1986,114,1990,175000
4030,2446,114,1990,100000
4031,2563,114,1990,1100000
4032,2700,114,1990,150000
4033,2931,114,1990,250000
4034,3386,114,1990,2250000
4035,4970,114,1990,425000
4036,6537,114,1990,1400000
4037,7407,114,1990,100000
4038,7608,114,1990,775000
4039,9016,114,1990,130000
4040,9790,114,1990,850000
4041,10315,114,1990,1150000
4042,10333,114,1990,155000
4043,10909,114,1990,122000
4044,11520,114,1990,150000
4045,12001,114,1990,100000
4046,12810,114,1990,2083000
4047,13660,114,1990,225000
4048,14263,114,1990,100000
4049,15189,114,1990,100000
4050,15504,114,1990,100000
4051,15703,114,1990,675000
4052,15857,114,1990,950000
4053,16496,114,1990,100000
4054,18690,114,1990,900000
4055,19107,114,1990,983333
4056,20160,114,1990,190000
4057,20280,114,1990,122000
4058,2060,121,1990,100000
4059,2304,121,1990,1500000
4060,2872,121,1990,100000
4061,3541,121,1990,1012500
4062,3842,121,1990,105000
4063,3897,121,1990,150000
4064,4437,121,1990,925000
4065,4548,121,1990,1666667
4066,4801,121,1990,650000
4067,6754,121,1990,100000
4068,7371,121,1990,2083333
4069,8383,121,1990,100000
4070,8656,121,1990,120000
4071,9452,121,1990,100000
4072,10434,121,1990,100000
4073,11362,121,1990,300000
4074,11769,121,1990,125000
4075,12142,121,1990,1500000
4076,13108,121,1990,207500
4077,13982,121,1990,575000
4078,14188,121,1990,100000
4079,14472,121,1990,100000
4080,14492,121,1990,1850000
4081,14557,121,1990,100000
4082,17392,121,1990,1566667
4083,17503,121,1990,1975000
4084,17944,121,1990,100000
4085,18558,121,1990,370000
4086,18572,121,1990,100000
4087,18685,121,1990,866667
4088,18991,121,1990,350000
4089,19547,121,1990,500000
4090,20224,121,1990,100000
4091,20484,121,1990,825000
4092,20728,121,1990,100000
4093,156,130,1990,102500
4094,531,130,1990,107500
4095,714,130,1990,1143539
4096,853,130,1990,100000
4097,1199,130,1990,100000
4098,1681,130,1990,100000
4099,1801,130,1990,250000
4100,2234,130,1990,218000
4101,2363,130,1990,550000
4102,3725,130,1990,100000
4103,4312,130,1990,105000
4104,5507,130,1990,162500
4105,6135,130,1990,1633333
4106,6963,130,1990,100000
4107,7441,130,1990,400000
4108,7871,130,1990,100000
4109,8675,130,1990,1000000
4110,8955,130,1990,800000
4111,9139,130,1990,185000
4112,10214,130,1990,122000
4113,10278,130,1990,140000
4114,11500,130,1990,100000
4115,11501,130,1990,177500
4116,12599,130,1990,110000
4117,13188,130,1990,340000
4118,13526,130,1990,100000
4119,14205,130,1990,100000
4120,14212,130,1990,300000
4121,14651,130,1990,100000
4122,14653,130,1990,462500
4123,14663,130,1990,703333
4124,15998,130,1990,140000
4125,16282,130,1990,1166667
4126,16326,130,1990,1400000
4127,17204,130,1990,1625000
4128,17838,130,1990,115000
4129,20359,130,1990,415000
4130,52,133,1990,700000
4131,1227,133,1990,2000000
4132,1557,133,1990,100000
4133,1776,133,1990,180000
4134,3098,133,1990,762500
4135,5703,133,1990,155000
4136,5743,133,1990,1500000
4137,5916,133,1990,1037500
4138,7343,133,1990,1150000
4139,8108,133,1990,1166667
4140,8374,133,1990,100000
4141,9836,133,1990,1466667
4142,9863,133,1990,242500
4143,10523,133,1990,250000
4144,10620,133,1990,380000
4145,10883,133,1990,255000
4146,12184,133,1990,1450000
4147,13235,133,1990,520000
4148,13384,133,1990,105000
4149,13895,133,1990,100000
4150,17996,133,1990,1750000
4151,18062,133,1990,168500
4152,19366,133,1990,275000
4153,19614,133,1990,300000
4154,19826,133,1990,275000
4155,20201,133,1990,242500
4156,20263,133,1990,1125000
4157,625,4,1991,110000
4158,1322,4,1991,900000
4159,1600,4,1991,280000
4160,2015,4,1991,1600000
4161,2625,4,1991,110000
4162,3020,4,1991,165000
4163,5473,4,1991,2100000
4164,6196,4,1991,190000
4165,6420,4,1991,1195000
4166,6835,4,1991,697500
4167,7132,4,1991,540000
4168,7231,4,1991,265000
4169,7991,4,1991,950000
4170,9535,4,1991,296000
4171,10658,4,1991,1833333
4172,10686,4,1991,138000
4173,12504,4,1991,117000
4174,14285,4,1991,855000
4175,14492,4,1991,1750000
4176,16461,4,1991,660000
4177,17488,4,1991,2041667
4178,17509,4,1991,365000
4179,17549,4,1991,355000
4180,17845,4,1991,120000
4181,18917,4,1991,770000
4182,362,12,1991,165000
4183,785,12,1991,465000
4184,1072,12,1991,138000
4185,1240,12,1991,103000
4186,4372,12,1991,3275000
4187,4412,12,1991,2366666
4188,4668,12,1991,210000
4189,5552,12,1991,800000
4190,5916,12,1991,250000
4191,6260,12,1991,130000
4192,6925,12,1991,102500
4193,8523,12,1991,107500
4194,8648,12,1991,175000
4195,8842,12,1991,327500
4196,9247,12,1991,200000
4197,9863,12,1991,200000
4198,12072,12,1991,491667
4199,12460,12,1991,650000
4200,12530,12,1991,107000
4201,12610,12,1991,280000
4202,12730,12,1991,330000
4203,13370,12,1991,100000
4204,13933,12,1991,505000
4205,14017,12,1991,1100000
4206,15596,12,1991,100000
4207,15725,12,1991,700000
4208,15726,12,1991,2566667
4209,15870,12,1991,575000
4210,16890,12,1991,106000
4211,20161,12,1991,685000
4212,20486,12,1991,207500
4213,1678,15,1991,2750000
4214,1716,15,1991,290000
4215,2304,15,1991,2500000
4216,2458,15,1991,1825000
4217,3352,15,1991,2900000
4218,3421,15,1991,2700000
4219,3754,15,1991,100000
4220,4298,15,1991,3250000
4221,4909,15,1991,265000
4222,6065,15,1991,165000
4223,7157,15,1991,155000
4224,7203,15,1991,2650000
4225,7783,15,1991,1300000
4226,7886,15,1991,1250000
4227,8275,15,1991,525000
4228,9845,15,1991,167500
4229,10383,15,1991,750000
4230,11237,15,1991,650000
4231,11608,15,1991,1300000
4232,11727,15,1991,105000
4233,13403,15,1991,125000
4234,14483,15,1991,2300000
4235,15178,15,1991,305000
